sample_name,ECDF Percentile Count_0,ECDF Percentile Count_1,ECDF Percentile_0,ECDF Percentile_1,ECDF_0,ECDF_1,ECDF_2,ECDF_3,ECDF_4,ECDF_5,ECDF_6,ECDF_7,ECDF_8,ECDF_9,Histogram_0,Histogram_1,Histogram_2,Histogram_3,Histogram_4,Histogram_5,Histogram_6,Histogram_7,Histogram_8,Histogram_9,Interquartile range,Kurtosis,Max,Mean,Mean absolute deviation,Median,Median absolute deviation,Min,Root mean square,Skewness,Standard deviation,Variance
MAC000334-2013-11,298.0,1194.0,0.069,0.135,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1411.0,68.0,9.0,5.0,0.0,0.053000000000000005,23.92192899550906,0.732,0.10746282652377763,0.04079478109274403,0.097,0.026999999999999996,0.0,0.1265918175816811,3.641477063304729,0.0669121005062171,0.004477229194154098
MAC000334-2013-12,298.0,1194.0,0.063,0.119,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1464.0,26.0,3.0,0.0,0.0,0.039999999999999994,23.418620582005506,0.592,0.09442129939718688,0.02836590851075952,0.091,0.02099999999999999,0.0,0.10353491310542623,2.9475005898476554,0.04247465658360237,0.0018040964518949562
MAC000334-2014-01,298.0,1194.0,0.05,0.09,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1492.0,1.0,0.0,0.0,0.0,0.032999999999999995,0.3781152484723038,0.204,0.07074480910917615,0.018443921152024922,0.073,0.016,0.0,0.07417031142660716,0.01433126204160047,0.022280194820201174,0.0004964070812261193
MAC000334-2014-02,298.0,1194.0,0.024,0.072,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1491.0,2.0,0.0,0.0,0.0,0.03900000000000001,6.8838438661640655,0.301,0.04858673811118554,0.022681735574229193,0.051,0.018999999999999996,0.0,0.0563835895997709,0.6290098025678245,0.028608356399319117,0.0008184380558704631
MAC000335-2012-03,298.0,1194.0,0.0,0.164,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1287.0,168.0,24.0,11.0,2.0,0.10199999999999998,34.61460708176328,1.796,0.10434628265237778,0.07728673528486812,0.075,0.05500000000000001,0.0,0.15767509006007294,3.936023390996204,0.11820866009765188,0.013973287322082197
MAC000335-2012-04,298.0,1194.0,0.049,0.171,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1276.0,160.0,42.0,13.0,2.0,0.095,9.34084551677072,0.863,0.12200066979236436,0.07540342809870937,0.086,0.039999999999999994,0.0,0.16659981490241543,2.6873948200091986,0.1134519056505159,0.012871334895733562
MAC000335-2012-05,298.0,1194.0,0.048,0.146,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1333.0,126.0,28.0,6.0,0.0,0.07400000000000001,11.159735677325882,0.778,0.1061808439383791,0.06094295818530682,0.072,0.026999999999999996,0.0,0.1403310648772802,2.921694833559787,0.09175203621786826,0.00841843615012501
MAC000335-2012-06,298.0,1194.0,0.04,0.068,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1493.0,0.0,0.0,0.0,0.0,0.022000000000000006,1.330049625933218,0.115,0.05416945746818486,0.013638778689925614,0.055,0.011000000000000003,0.0,0.057023884256980566,-0.5574224819637167,0.017815534046332366,0.00031739325335602763
MAC000335-2012-07,298.0,1194.0,0.054,0.105,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1392.0,84.0,11.0,5.0,1.0,0.034,25.379267523732292,0.965,0.09423375753516412,0.045235831962419856,0.072,0.016999999999999994,0.0,0.12206649720042341,4.124323888534276,0.0775901326173946,0.00602022867958488
MAC000335-2012-08,298.0,1194.0,0.078,0.187,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1228.0,221.0,36.0,8.0,0.0,0.084,8.796360748965496,0.755,0.1409711989283322,0.06644053764632361,0.104,0.032,0.0,0.17086668089180498,2.5683776920806793,0.09655332056273622,0.0093225437116905
MAC000335-2012-09,298.0,1194.0,0.069,0.197,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1200.0,239.0,36.0,13.0,3.0,0.106,12.358894475169853,1.099,0.1419511051574012,0.08036487129713164,0.095,0.032,0.0,0.18464519841230104,2.832200805770167,0.11808358497822821,0.013943733041310443
MAC000335-2012-10,298.0,1194.0,0.073,0.247,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1040.0,376.0,56.0,16.0,4.0,0.14600000000000002,9.02303686874385,1.301,0.16851105157401206,0.09201454521636805,0.135,0.06300000000000001,0.0,0.21087429554063455,2.296877050539844,0.12677536833777894,0.016071994017179524
MAC000335-2012-11,298.0,1194.0,0.068,0.247,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1058.0,363.0,54.0,14.0,3.0,0.14800000000000002,6.389765015530452,1.136,0.16273208305425318,0.09529233946853569,0.124,0.06,0.0,0.20722575223933618,1.9923302279278214,0.12829957730243066,0.016460781535982384
MAC000335-2012-12,298.0,1194.0,0.056,0.307,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,948.0,384.0,87.0,53.0,16.0,0.21000000000000002,4.22040743960652,1.301,0.19675016744809112,0.13489572279478826,0.141,0.088,0.0,0.2675667990661241,1.873405412800143,0.1813321912172236,0.032881363571639746
MAC000335-2013-01,298.0,1194.0,0.039,0.154,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1282.0,159.0,30.0,17.0,5.0,0.07100000000000001,12.700765516443147,0.973,0.10699330207635632,0.07922386991044163,0.06,0.022000000000000006,0.0,0.16224482050792158,3.182740526499106,0.12196645068396987,0.014875815092445253
MAC000335-2013-02,298.0,1194.0,0.032,0.093,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1339.0,128.0,14.0,9.0,2.0,0.03699999999999999,20.84228352590063,1.114,0.07955793703951775,0.061889528673438755,0.047,0.015,0.0,0.12979122810692184,3.8061935710955934,0.10254900071438602,0.010516297547519145
MAC000335-2013-03,298.0,1194.0,0.05,0.207,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1174.0,250.0,43.0,22.0,2.0,0.129,10.293418887154779,1.245,0.14048158070997993,0.08954883360572155,0.098,0.052000000000000005,0.0,0.19035926304963746,2.5886867170497436,0.12845845441241488,0.016501574510026474
MAC000335-2013-04,298.0,1194.0,0.048,0.184,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1237.0,209.0,34.0,9.0,3.0,0.10600000000000001,12.619778491755932,1.123,0.1224795713328868,0.07710063349885983,0.086,0.041999999999999996,0.0,0.16643110122044327,2.847431612698955,0.11268569589598196,0.012698066059561726
MAC000335-2013-05,298.0,1194.0,0.051,0.172,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1281.0,162.0,37.0,11.0,2.0,0.093,12.100966548861281,0.989,0.12008841259209647,0.07195878870316445,0.082,0.03599999999999999,0.0,0.1614096683748408,2.9572629625026057,0.10785107419950207,0.011631854205986501
MAC000335-2013-06,298.0,1194.0,0.05,0.191,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1217.0,206.0,48.0,18.0,3.0,0.10600000000000001,7.356721915934866,1.043,0.13335298057602143,0.08732364160680181,0.09,0.04300000000000001,0.0,0.1838229986769849,2.3865746867818523,0.12652224078829005,0.016007877414090047
MAC000335-2013-07,298.0,1194.0,0.063,0.162,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1285.0,170.0,30.0,6.0,2.0,0.08099999999999999,10.271537331914182,0.884,0.12505827193569993,0.06540597896232878,0.091,0.032,0.0,0.15866452875758771,2.733009661293505,0.09764661441301437,0.009534861306323906
MAC000335-2013-08,298.0,1194.0,0.055,0.169,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1265.0,173.0,45.0,10.0,0.0,0.091,7.272211498718788,0.776,0.12475083724045545,0.07215013577539121,0.086,0.03599999999999999,0.0,0.16295720985523907,2.4391087508567204,0.10484407876275041,0.010992280851609812
MAC000335-2013-09,298.0,1194.0,0.051,0.182,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1230.0,209.0,32.0,21.0,1.0,0.101,7.040410594594016,0.836,0.12592364367046216,0.08155004578185586,0.085,0.038000000000000006,0.0,0.17204680121536517,2.3833275747085683,0.1172319827231198,0.01374333777319386
MAC000335-2013-10,298.0,1194.0,0.051,0.195,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1204.0,233.0,42.0,14.0,0.0,0.11500000000000002,5.473382389203826,0.771,0.13125519089082385,0.08250345864985471,0.09,0.043,0.0,0.17361750539091608,2.1261201277766717,0.11364467890041383,0.012915113042378162
MAC000335-2013-11,298.0,1194.0,0.05,0.233,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1108.0,317.0,47.0,19.0,2.0,0.151,4.339773509049192,0.833,0.1445144005358339,0.0956410594832146,0.099,0.054000000000000006,0.0,0.19243728112498965,1.84761793059314,0.12707358185140952,0.016147695204546873
MAC000335-2013-12,298.0,1194.0,0.052,0.235,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1083.0,337.0,44.0,22.0,7.0,0.155,6.31847416835225,0.967,0.15517347622237107,0.09837127851384156,0.114,0.065,0.0,0.20630968924594453,2.163544379333242,0.1359591120661776,0.018484880153823442
MAC000335-2014-01,298.0,1194.0,0.042,0.256,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1073.0,301.0,82.0,18.0,18.0,0.172,6.072156024706318,1.341,0.15615472203616879,0.11999642268967618,0.094,0.056,0.0,0.2256771591768782,2.126367252005554,0.16292907340297763,0.026545882959952877
MAC000337-2012-03,298.0,1194.0,0.0,0.09,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1493.0,0.0,0.0,0.0,0.0,0.078,-0.3981025835478662,0.187,0.04553449430676491,0.03720323689609335,0.033,0.033,0.0,0.06304982135746544,0.6515314716867444,0.04361066155695761,0.0019018898014355
MAC000337-2012-04,298.0,1194.0,0.018,0.102,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1493.0,0.0,0.0,0.0,0.0,0.068,-0.588732395188754,0.189,0.06057066309444074,0.03613970621552061,0.061,0.032,0.0,0.0742899859293101,0.2616124740516589,0.043013913814914,0.0018501967816768495
MAC000337-2012-05,298.0,1194.0,0.029,0.093,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1493.0,0.0,0.0,0.0,0.0,0.053000000000000005,0.10985932308792012,0.184,0.05761286001339585,0.03228381699998519,0.055,0.025,0.0,0.06997662034213786,0.6023698540662403,0.03971757489556174,0.0015774857555845563
MAC000337-2012-06,298.0,1194.0,0.029,0.087,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1493.0,0.0,0.0,0.0,0.0,0.049,0.265260478939374,0.189,0.05422839919624916,0.030977975809414686,0.046,0.023000000000000007,0.0,0.06611084381901472,0.682556207421381,0.03781434107682428,0.0014299243910743996
MAC000337-2012-07,298.0,1194.0,0.03,0.076,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1493.0,0.0,0.0,0.0,0.0,0.040999999999999995,1.0350049288990908,0.181,0.051975887474882784,0.02628773436564203,0.043,0.014000000000000005,0.0,0.061587222167916844,0.9791028907406504,0.033037751974955426,0.001091493055558671
MAC000337-2012-08,298.0,1194.0,0.029,0.073,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1493.0,0.0,0.0,0.0,0.0,0.038000000000000006,0.8605941380603928,0.165,0.04949564634963162,0.026070746762408545,0.038,0.019000000000000003,0.0,0.05916688285512171,0.8887684196536472,0.03241760353918675,0.0010509010192238932
MAC000337-2012-09,298.0,1194.0,0.029,0.086,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1493.0,0.0,0.0,0.0,0.0,0.047,0.39442660418133757,0.187,0.05248024112525118,0.03058775379096646,0.045,0.020000000000000004,0.0,0.06446691597393885,0.7223292503147648,0.037440720434126086,0.0014018075466263864
MAC000337-2012-10,298.0,1194.0,0.029,0.1,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1490.0,3.0,0.0,0.0,0.0,0.064,0.13005199626539943,0.217,0.060456798392498325,0.034508488597603734,0.056,0.027,0.0,0.07357860503266726,0.5444695232286018,0.04193789034610659,0.0017587866466820606
MAC000337-2012-11,298.0,1194.0,0.013,0.111,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1484.0,9.0,0.0,0.0,0.0,0.078,-0.3635479197584699,0.213,0.06368385800401877,0.039911703152330884,0.057,0.041,0.0,0.07936451382653946,0.4146328394880955,0.04736129521715966,0.0022430922846469505
MAC000337-2012-12,298.0,1194.0,0.028,0.112,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1485.0,8.0,0.0,0.0,0.0,0.077,-0.3550938957703855,0.214,0.06992230408573341,0.03876286344535271,0.074,0.036000000000000004,0.0,0.08419133473189733,0.19292623809615833,0.046894053304023596,0.0021990522352806066
MAC000337-2013-01,298.0,1194.0,0.027,0.111,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1478.0,15.0,0.0,0.0,0.0,0.076,0.06724033071922708,0.22,0.0679979906229069,0.038480363599005675,0.073,0.037000000000000005,0.0,0.08302182590554863,0.4453589075625303,0.047632938686777364,0.0022688968479382915
MAC000337-2013-02,298.0,1194.0,0.0,0.105,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1488.0,5.0,0.0,0.0,0.0,0.087,-0.4582511564287324,0.207,0.05931078365706631,0.03962503381486903,0.059,0.04000000000000001,0.0,0.07546276522252642,0.3419096929926277,0.046656830979126915,0.002176859877014817
MAC000337-2013-03,298.0,1194.0,0.017,0.109,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1492.0,1.0,0.0,0.0,0.0,0.075,-0.3896879015027417,0.206,0.06833757535164099,0.0385423146821806,0.074,0.033,0.0,0.0826641864171422,0.20911727056632415,0.04651175669727846,0.0021633435110668276
MAC000337-2013-04,298.0,1194.0,0.025,0.103,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1493.0,0.0,0.0,0.0,0.0,0.065,-0.3817202748824684,0.193,0.06295177494976557,0.035320104672441024,0.063,0.032,0.0,0.07598129198304844,0.28342432919392263,0.04254680672021497,0.0018102307620873296
MAC000337-2013-05,298.0,1194.0,0.031,0.099,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1492.0,1.0,0.0,0.0,0.0,0.06,-0.12973931653462856,0.202,0.06342129939718687,0.030914914835878445,0.061,0.028999999999999998,0.0,0.07361626396497414,0.33669493546812923,0.03737770863674142,0.0013970931029331343
MAC000337-2013-06,298.0,1194.0,0.03,0.087,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1492.0,1.0,0.0,0.0,0.0,0.052000000000000005,0.7094333534324866,0.201,0.05800334896182184,0.029620445310982395,0.056,0.025,0.0,0.06889081511517887,0.6964432039268279,0.037169287273862,0.0013815559164468796
MAC000337-2013-07,298.0,1194.0,0.031,0.067,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1493.0,0.0,0.0,0.0,0.0,0.033,3.1663466192722884,0.196,0.05252042866711319,0.021687022582276116,0.052,0.017000000000000008,0.0,0.060033173459397945,1.175845777529999,0.02907896986189223,0.0008455864882288366
MAC000337-2013-08,298.0,1194.0,0.033,0.079,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1492.0,1.0,0.0,0.0,0.0,0.037,2.380170249363241,0.223,0.060335565974547894,0.021246079381835033,0.061,0.018000000000000002,0.0,0.06733605279015349,0.9979520502621113,0.029895877372797034,0.0008937634838893176
MAC000337-2013-09,298.0,1194.0,0.032,0.09,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1490.0,3.0,0.0,0.0,0.0,0.047,0.9051363113052364,0.217,0.05999933020763564,0.027212961222476493,0.058,0.023,0.0,0.06950763111815181,0.694844950292398,0.03509118348377792,0.0012313911582921683
MAC000337-2013-10,298.0,1194.0,0.035,0.098,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1491.0,2.0,0.0,0.0,0.0,0.056,0.24182058195147427,0.22,0.0639350301406564,0.030812986165849203,0.06,0.024999999999999994,0.0,0.07411766771231537,0.5801617747461734,0.03749320722513017,0.0014057405880265534
MAC000337-2013-11,298.0,1194.0,0.031,0.11,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1492.0,1.0,0.0,0.0,0.0,0.06999999999999999,-0.26286334136271394,0.214,0.06694976557267247,0.03563230507718763,0.06,0.028999999999999998,0.0,0.07911015491610819,0.4088327769783076,0.0421443412644549,0.0017761455006148359
MAC000337-2013-12,298.0,1194.0,0.036,0.11,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1486.0,7.0,0.0,0.0,0.0,0.06099999999999999,0.5579306857707502,0.22,0.07368050904219692,0.030996606175997032,0.076,0.031,0.0,0.08294643967841446,0.536903408269716,0.038095858601790135,0.0014512944426075874
MAC000337-2014-01,298.0,1194.0,0.035,0.109,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1483.0,10.0,0.0,0.0,0.0,0.064,0.5016463719019177,0.212,0.07087273945077026,0.032298568582386486,0.073,0.032999999999999995,0.0,0.08124168255639944,0.47117569147720567,0.039714805643966185,0.0015772657873380084
MAC000337-2014-02,298.0,1194.0,0.01,0.107,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1490.0,3.0,0.0,0.0,0.0,0.08199999999999999,-0.38559973665644165,0.244,0.061066309444072334,0.03827031168897588,0.057,0.042,0.0,0.07595921985542557,0.3319568791023724,0.045174206489164564,0.0020407089319256777
MAC000338-2012-03,298.0,1194.0,0.0,0.313,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,885.0,390.0,147.0,41.0,16.0,0.24500000000000002,5.2599475705377365,1.478,0.20801272605492296,0.15152910770467584,0.164,0.12099999999999997,0.0,0.2952539599895051,1.8251044970257035,0.20953664760295235,0.04390560668868384
MAC000338-2012-04,298.0,1194.0,0.133,0.441,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,702.0,424.0,259.0,41.0,34.0,0.256,5.107941451101707,1.5880001,0.28779638298727395,0.16728171952451473,0.227,0.096,0.0,0.3688911006293182,1.9193319445258548,0.23076803518458117,0.05325388606295209
MAC000338-2012-05,298.0,1194.0,0.15,0.435,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,636.0,495.0,247.0,46.0,35.0,0.23700000000000002,5.6890359366025685,1.6670001,0.3002056261219022,0.1594421798853233,0.258,0.10600000000000001,0.0,0.3748445024148319,2.0022112308128093,0.22446599527629926,0.0503849830353796
