sample_name,ECDF Percentile Count_0,ECDF Percentile Count_1,ECDF Percentile_0,ECDF Percentile_1,ECDF_0,ECDF_1,ECDF_2,ECDF_3,ECDF_4,ECDF_5,ECDF_6,ECDF_7,ECDF_8,ECDF_9,Histogram_0,Histogram_1,Histogram_2,Histogram_3,Histogram_4,Histogram_5,Histogram_6,Histogram_7,Histogram_8,Histogram_9,Interquartile range,Kurtosis,Max,Mean,Mean absolute deviation,Median,Median absolute deviation,Min,Root mean square,Skewness,Standard deviation,Variance
MAC000043-2013-05,298.0,1194.0,0.035,0.074,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1492.0,0.0,0.0,1.0,0.0,0.027000000000000003,118.58365170114628,0.649,0.0529450770261219,0.02008083088348439,0.042,0.009999999999999995,0.0,0.06037897173461473,6.580295634062452,0.02902480054070006,0.0008424390464274225
MAC000043-2013-06,298.0,1194.0,0.036,0.069,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1492.0,0.0,1.0,0.0,0.0,0.026000000000000002,32.03252528199124,0.458,0.050969189551239115,0.01995876806656112,0.039,0.0049999999999999975,0.0,0.05799397733009838,3.058781420407385,0.027666642786102952,0.0007654431230538225
MAC000043-2013-07,298.0,1194.0,0.035,0.072,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1491.0,1.0,1.0,0.0,0.0,0.028000000000000004,43.25412847755691,0.478,0.05562826523777629,0.018978484546548775,0.05,0.013000000000000005,0.0,0.06192522444560844,3.732903149423112,0.02720715952234985,0.000740229529274592
MAC000043-2013-08,298.0,1194.0,0.026,0.069,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1493.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.4882794010438234,0.144,0.05068787675820495,0.02029167416238943,0.049,0.018000000000000002,0.0,0.05676394405732452,0.775015965458452,0.02555160454233928,0.0006528844946880934
MAC000043-2013-09,298.0,1194.0,0.018,0.072,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1490.0,0.0,3.0,0.0,0.0,0.048,50.12237272785595,0.584,0.051339584728734095,0.026659465090269438,0.048,0.023,0.0,0.06372511925327883,4.356319733421703,0.03775099818184601,0.001425137863725741
MAC000043-2013-10,298.0,1194.0,0.025,0.08,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1490.0,2.0,1.0,0.0,0.0,0.043,35.6449625527709,0.573,0.0559310113864702,0.024977085743740943,0.052,0.022,0.0,0.06547684333202125,3.066876714949837,0.0340431928292955,0.0011589389780125965
MAC000043-2013-11,298.0,1194.0,0.03,0.085,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1491.0,1.0,0.0,1.0,0.0,0.044,45.082975045540856,0.622,0.058294038847957134,0.026388551350822704,0.053,0.022,0.0,0.06792654418726438,3.231571178098855,0.03486861683544739,0.001215820440017245
MAC000043-2013-12,298.0,1194.0,0.035,0.09,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1493.0,0.0,0.0,0.0,0.0,0.046000000000000006,0.012077295365537477,0.195,0.0626322839919625,0.02556948546218589,0.06,0.023,0.0,0.06986857819043057,0.6175962675146754,0.03096474156686068,0.0009588152203024696
MAC000043-2014-01,298.0,1194.0,0.037,0.092,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1457.0,35.0,1.0,0.0,0.0,0.043000000000000003,13.945083820867506,0.441,0.0689450770261219,0.030793177718390224,0.06,0.022,0.0,0.0839679116141633,3.056382943055282,0.047928973854090146,0.0022971865347060564
MAC000043-2014-02,298.0,1194.0,0.023,0.081,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1492.0,0.0,0.0,1.0,0.0,0.045,89.18747880849017,0.786,0.05259678499665105,0.02729433134937814,0.049,0.022000000000000002,0.0,0.06502668317273626,4.89534383043536,0.03823673276397299,0.0014620477324634854
MAC000045-2011-12,298.0,1194.0,0.0,0.666,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,720.0,140.0,187.0,248.0,66.0,0.616,3.1530972805306705,2.589,0.4066758204286672,0.3688330995986181,0.227,0.227,0.0,0.6249306873664666,1.6723870719755345,0.4745030464506998,0.225153141090995
MAC000045-2012-01,298.0,1194.0,0.113,0.765,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,555.0,286.0,154.0,215.0,60.0,0.548,1.9495677709533146,3.033,0.5307756200937709,0.4168764147702451,0.323,0.241,0.0,0.7656081909733371,1.5818780470415919,0.5517546041489267,0.3044331431995388
MAC000045-2012-02,298.0,1194.0,0.1,1.194,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,493.0,173.0,155.0,216.0,97.0,0.798,1.3505010414156056,3.2639999,0.6742598783657066,0.5179255023285715,0.558,0.4179999999999999,0.0,0.9497910182852184,1.2945067136023998,0.6689369139474473,0.4474765948415345
MAC000045-2012-03,298.0,1194.0,0.095,0.659,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,758.0,313.0,102.0,73.0,28.0,0.393,2.162725728990794,2.694,0.43488948365706626,0.3948424229540939,0.198,0.12200000000000001,0.0,0.6859895869382246,1.7764403952494372,0.5305213006017443,0.28145285039216633
MAC000045-2012-04,298.0,1194.0,0.054,0.325,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,999.0,227.0,42.0,47.0,14.0,0.185,4.287028949604066,3.2290001,0.3240428666443403,0.3280819020853288,0.136,0.08200000000000002,0.0,0.5852863838065863,2.2791664882942007,0.48739754989772877,0.237556371646309
MAC000045-2012-05,298.0,1194.0,0.079,0.505,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,916.0,244.0,53.0,52.0,25.0,0.225,2.798600684499691,3.274,0.37618084400535834,0.36548580234449757,0.164,0.084,0.0,0.6279174182037988,1.9461047007563013,0.5027606355783442,0.25276825668714054
MAC000045-2012-06,298.0,1194.0,0.087,0.418,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,901.0,286.0,49.0,50.0,23.0,0.19399999999999998,3.1524436809977088,3.15,0.36322839912927,0.3413075485406557,0.172,0.08099999999999999,0.0,0.6050732890623844,2.056663841443929,0.48392025707006686,0.2341788152027596
MAC000045-2012-07,298.0,1194.0,0.124,0.38,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,751.0,453.0,55.0,50.0,16.0,0.16799999999999998,4.061998799065675,3.256,0.37339249859343604,0.3122910761272632,0.198,0.07300000000000001,0.0,0.5943588823281869,2.242718970796469,0.46242893832086496,0.2138405229965623
MAC000045-2012-08,298.0,1194.0,0.127,0.347,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,735.0,500.0,57.0,43.0,26.0,0.14899999999999997,5.945611860675756,3.1559998,0.3433409244474213,0.26401342028605024,0.204,0.07099999999999998,0.0,0.5351474576106479,2.544723056631091,0.4104872848051816,0.16849981098673028
MAC000045-2012-09,298.0,1194.0,0.124,0.361,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,793.0,426.0,60.0,47.0,30.0,0.16199999999999998,5.068482172512949,3.06,0.3416014740790355,0.27662710056100154,0.189,0.066,0.0,0.5426004497667443,2.3854124846915283,0.4215728655809138,0.17772368099410318
MAC000045-2012-10,298.0,1194.0,0.132,0.708,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,669.0,334.0,138.0,85.0,53.0,0.40700000000000003,3.09472372551531,3.226,0.43310716704621566,0.3456144242779769,0.233,0.133,0.0,0.6280842707876475,1.7754680092212374,0.45487144674517915,0.20690803306405234
MAC000045-2012-11,298.0,1194.0,0.127,0.751,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,553.0,357.0,180.0,128.0,93.0,0.513,3.025171952841797,3.08,0.4608198259879438,0.3446136223980721,0.287,0.182,0.0,0.6459748495596639,1.681606400142358,0.4526903955686179,0.20492859424007173
MAC000045-2012-12,298.0,1194.0,0.101,0.643,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,595.0,274.0,233.0,219.0,60.0,0.494,4.278871525037091,2.9619998,0.42334896135298056,0.30862087318959786,0.313,0.23900000000000005,0.0,0.5890634279952149,1.8169126653988266,0.40959904677968456,0.16777137912282622
MAC000045-2013-01,298.0,1194.0,0.19,1.273,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,309.0,248.0,151.0,168.0,156.0,0.86,1.3842728077155009,3.543,0.7853456128600134,0.5177601542182338,0.645,0.42300000000000004,0.0,1.0241917418931985,1.1919362497282957,0.6574199514189955,0.4322009925237543
MAC000045-2013-02,298.0,1194.0,0.04,0.688,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,718.0,186.0,148.0,234.0,83.0,0.5670000000000001,2.889732259221355,2.444,0.4046182184192901,0.34574396443541616,0.221,0.192,0.0,0.59333788943393,1.5761934782803566,0.43397459414245687,0.18833394836111017
MAC000045-2013-03,298.0,1194.0,0.1,0.728,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,653.0,194.0,135.0,284.0,93.0,0.5660000000000001,2.770026264393837,2.4400001,0.4452270598794374,0.3487694082475531,0.254,0.222,0.0,0.6223619526101066,1.531306447471054,0.4348646515960759,0.1891072652077765
MAC000045-2013-04,298.0,1194.0,0.05,0.4,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,955.0,239.0,64.0,93.0,63.0,0.2,5.839946547449344,2.2060001,0.2803924987943737,0.24618178316681236,0.146,0.094,0.0,0.4518583968577443,2.3380404459349764,0.35433890194374346,0.12555605743069784
MAC000045-2013-05,298.0,1194.0,0.087,0.37,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,907.0,297.0,50.0,51.0,78.0,0.16900000000000004,4.482610786022371,1.923,0.3165023442062961,0.2653720504872706,0.171,0.08200000000000002,0.0,0.4987422021274993,2.25351151263915,0.38544785677819854,0.14857005029490666
MAC000045-2013-06,298.0,1194.0,0.076,0.489,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,916.0,252.0,54.0,48.0,76.0,0.18799999999999997,2.942883824883725,2.1589999,0.34277294005358344,0.3166285913212316,0.165,0.087,0.0,0.5561137365653281,1.9848362458090534,0.43791460304912616,0.19176919956367375
MAC000045-2013-07,298.0,1194.0,0.157,0.479,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,648.0,496.0,91.0,48.0,56.0,0.18499999999999997,3.5234053797220977,2.102,0.38330274675150705,0.29017752954215004,0.216,0.06999999999999998,0.0,0.562316255447641,2.096758609213756,0.41143477669420053,0.16927857547340666
MAC000045-2013-08,298.0,1194.0,0.133,0.484,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,694.0,464.0,84.0,50.0,55.0,0.18000000000000002,4.033260187605386,2.0769999,0.3757407908908238,0.29278894355108387,0.208,0.08199999999999999,0.0,0.5652301208576164,2.1921526536672404,0.4222605209884695,0.1783039475854537
MAC000045-2013-09,298.0,1194.0,0.087,0.574,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,827.0,310.0,65.0,51.0,68.0,0.266,3.648892497695379,2.7130001,0.3756255858004019,0.3390196362219045,0.179,0.09699999999999999,0.0,0.6019971641874672,2.047200985475475,0.4704317219128163,0.22130600498185735
