sample_name,ECDF Percentile Count_0,ECDF Percentile Count_1,ECDF Percentile_0,ECDF Percentile_1,ECDF_0,ECDF_1,ECDF_2,ECDF_3,ECDF_4,ECDF_5,ECDF_6,ECDF_7,ECDF_8,ECDF_9,Histogram_0,Histogram_1,Histogram_2,Histogram_3,Histogram_4,Histogram_5,Histogram_6,Histogram_7,Histogram_8,Histogram_9,Interquartile range,Kurtosis,Max,Mean,Mean absolute deviation,Median,Median absolute deviation,Min,Root mean square,Skewness,Standard deviation,Variance
MAC000002-2012-10,299.0,1196.0,0.0,0.307,0.0006688963210702341,0.0013377926421404682,0.002006688963210702,0.0026755852842809363,0.0033444816053511705,0.004013377926421404,0.0046822742474916385,0.005351170568561873,0.006020066889632107,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,1028.0,245.0,113.0,52.0,39.0,0.256,7.285740346838081,2.1600001,0.18578327765886288,0.17609557843782508,0.117,0.117,0.0,0.3093074631436946,2.2517145317173113,0.24729674583123382,0.061155680498717856
MAC000002-2012-11,299.0,1196.0,0.103,0.289,0.0006688963210702341,0.0013377926421404682,0.002006688963210702,0.0026755852842809363,0.0033444816053511705,0.004013377926421404,0.0046822742474916385,0.005351170568561873,0.006020066889632107,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,815.0,504.0,93.0,31.0,25.0,0.15200000000000002,8.52288662867235,1.714,0.2307826085618729,0.13142021213113947,0.185,0.07500000000000001,0.0,0.30852728782487826,2.5571830354456786,0.2047644376300548,0.04192847491795261
MAC000002-2012-12,299.0,1196.0,0.104,0.293,0.0006688963210702341,0.0013377926421404682,0.002006688963210702,0.0026755852842809363,0.0033444816053511705,0.004013377926421404,0.0046822742474916385,0.005351170568561873,0.006020066889632107,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,843.0,459.0,90.0,47.0,27.0,0.15600000000000003,8.085281826159664,1.692,0.2379678931103679,0.1382179968397669,0.167,0.07199999999999998,0.0,0.31814508220585874,2.5973349866841646,0.21115770215738078,0.04458757518038513
MAC000002-2013-01,299.0,1196.0,0.109,0.278,0.0006688963210702341,0.0013377926421404682,0.002006688963210702,0.0026755852842809363,0.0033444816053511705,0.004013377926421404,0.0046822742474916385,0.005351170568561873,0.006020066889632107,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,759.0,569.0,78.0,36.0,15.0,0.14700000000000002,10.629333712225204,1.603,0.24085752515050168,0.12840909260191719,0.196,0.07700000000000001,0.0,0.3213723337185896,2.997613946321074,0.2127623779198474,0.045267829458107964
MAC000002-2013-02,299.0,1196.0,0.088,0.288,0.0006688963210702341,0.0013377926421404682,0.002006688963210702,0.0026755852842809363,0.0033444816053511705,0.004013377926421404,0.0046822742474916385,0.005351170568561873,0.006020066889632107,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,856.0,413.0,82.0,45.0,33.0,0.1665,13.183357838894729,2.994,0.2554100336454849,0.18789234333101415,0.162,0.078,0.0,0.39945530577605576,3.0950226926885605,0.3071323102929004,0.09433025602585446
MAC000002-2013-03,299.0,1196.0,0.1,0.455,0.0006688963210702341,0.0013377926421404682,0.002006688963210702,0.0026755852842809363,0.0033444816053511705,0.004013377926421404,0.0046822742474916385,0.005351170568561873,0.006020066889632107,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,849.0,270.0,177.0,48.0,52.0,0.29750000000000004,7.170846450250723,2.5239999,0.3211839464214047,0.2515361303772441,0.149,0.06699999999999999,0.0,0.4865442470141938,2.4977508123024257,0.36546706672938545,0.13356617686378108
MAC000002-2013-04,299.0,1196.0,0.099,0.387,0.0006688963210702341,0.0013377926421404682,0.002006688963210702,0.0026755852842809363,0.0033444816053511705,0.004013377926421404,0.0046822742474916385,0.005351170568561873,0.006020066889632107,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,889.0,337.0,176.0,44.0,28.0,0.22750000000000004,7.183041080728703,1.681,0.24263210735785953,0.15698862025435958,0.155,0.06999999999999999,0.0,0.3257663856188931,2.2918883616334167,0.21737846829500268,0.047253398478281486
MAC000002-2013-05,299.0,1196.0,0.101,0.26,0.0006688963210702341,0.0013377926421404682,0.002006688963210702,0.0026755852842809363,0.0033444816053511705,0.004013377926421404,0.0046822742474916385,0.005351170568561873,0.006020066889632107,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,1054.0,311.0,75.0,24.0,13.0,0.1085,12.650947610199088,1.398,0.2033872910367893,0.11021384915748146,0.141,0.046999999999999986,0.0,0.2683968786252664,3.1701466173515707,0.17512993547792546,0.030670494300502338
MAC000002-2013-06,299.0,1196.0,0.103,0.253,0.0006688963210702341,0.0013377926421404682,0.002006688963210702,0.0026755852842809363,0.0033444816053511705,0.004013377926421404,0.0046822742474916385,0.005351170568561873,0.006020066889632107,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,1067.0,296.0,66.0,30.0,29.0,0.1025,9.624385063186608,1.513,0.20075117056856187,0.11101070099887027,0.143,0.043999999999999984,0.0,0.2658797336690402,2.7960820585606974,0.17433014739646127,0.03039100029127191
MAC000002-2013-07,299.0,1196.0,0.102,0.206,0.0006688963210702341,0.0013377926421404682,0.002006688963210702,0.0026755852842809363,0.0033444816053511705,0.004013377926421404,0.0046822742474916385,0.005351170568561873,0.006020066889632107,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,1177.0,212.0,57.0,26.0,14.0,0.0775,16.66253935929591,1.546,0.18148561866220736,0.08643915293171218,0.138,0.03500000000000002,0.0,0.23616041084037417,3.670046071139639,0.1511115808503444,0.022834709867090172
MAC000002-2013-08,299.0,1196.0,0.106,0.197,0.0006688963210702341,0.0013377926421404682,0.002006688963210702,0.0026755852842809363,0.0033444816053511705,0.004013377926421404,0.0046822742474916385,0.005351170568561873,0.006020066889632107,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,1208.0,200.0,46.0,9.0,19.0,0.0725,18.99550897471879,1.266,0.1806354514381271,0.07911001433209919,0.144,0.03499999999999999,0.0,0.23486428128676323,4.057290756028436,0.15010684297556812,0.022532064308091862
MAC000002-2013-09,299.0,1196.0,0.091,0.285,0.0006688963210702341,0.0013377926421404682,0.002006688963210702,0.0026755852842809363,0.0033444816053511705,0.004013377926421404,0.0046822742474916385,0.005351170568561873,0.006020066889632107,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,1034.0,277.0,88.0,38.0,28.0,0.146,9.27394872069709,1.751,0.21521070240802678,0.14545457442972676,0.131,0.046,0.0,0.30921691373435256,2.796712982327476,0.22203480202085837,0.04929945330844177
MAC000002-2013-10,299.0,1196.0,0.108,0.311,0.0006688963210702341,0.0013377926421404682,0.002006688963210702,0.0026755852842809363,0.0033444816053511705,0.004013377926421404,0.0046822742474916385,0.005351170568561873,0.006020066889632107,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,944.0,301.0,120.0,52.0,36.0,0.14,8.009826945793998,1.965,0.2530782606688963,0.16548427481983424,0.157,0.05499999999999999,0.0,0.353764601831543,2.619761885548816,0.24718573479437747,0.06110078748583632
